"hopt_price","hopt_dist","hopt_edu","hopt_safe","hopt_nroom","hopt_fq","hopt_loc","hopt_price_rnorm"
2048.00408892218,1,0,5,3,5,3,0.382362839964973
1601.03271949595,2,0,4,1,4,2,-0.514021209979665
3238.17172079096,1,1,4,4,4,3,1.22243019415299
2103.54543277837,2,1,4,2,4,3,0.367623615960793
1952.96889943904,2,0,2,3,2,4,0.123510370615758
1829.82406532929,2,0,3,4,4,1,-0.0774286586352324
2534.08905541527,3,0,5,1,5,2,1.09932754206308
1761.14571151757,3,0,2,4,5,1,-0.258510972754586
1974.47506971083,1,1,4,4,4,2,0.254613426963637
3356.32741194331,5,1,3,0,2,5,1.40983238024689
1971.63833428711,3,1,5,1,3,1,0.205262443445444
1512.28742356511,1,0,4,1,4,1,-0.774049501511218
1498.94889002707,2,0,3,3,4,1,-0.921839552337492
1614.26474249,3,0,4,2,3,1,-0.592509566671801
1323.82564355801,3,0,2,1,2,2,-1.28704786706626
2567.19214895538,3,1,4,2,3,4,1.1073969412704
1731.24933299217,3,1,4,1,2,3,-0.190792356838767
1747.32526638343,3,0,1,3,1,4,-0.35254554107354
1470.98357652564,3,0,3,3,1,2,-0.868836180671206
3327.54614681915,3,0,4,3,5,3,1.18386244660193
1873.55468709626,5,0,2,0,1,3,-0.0214855383310387
1498.85515121134,5,0,3,1,1,2,-0.820222547482301
766.059620610176,2,0,1,0,4,1,-2.48463737105424
2082.41193622685,1,0,2,2,3,5,0.495600402169809
2113.4738595069,3,1,3,2,4,2,0.306768865619434
2398.52748762957,1,0,2,4,5,4,0.888526117715552
1602.77521564271,2,0,2,1,5,3,-0.647376160311568
1670.98775335948,3,0,2,1,3,3,-0.34558208761275
2045.75220388782,4,0,2,1,4,3,0.233042149022866
2289.20563527778,3,0,4,1,4,4,0.877225194666314
2249.64521358706,3,0,3,3,3,3,0.689356398530012
1647.40593880426,3,0,2,1,2,4,-0.401340292797997
4095.41448528222,4,0,4,1,4,4,2.11521014090088
3446.72630489251,4,1,3,1,2,5,1.30186118546143
2367.03743148666,1,1,5,3,5,3,0.920679691598219
4272.88119112318,5,1,5,4,3,3,2.41095522470986
2142.76714535272,4,0,3,0,2,5,0.505607455227926
2350.17017101627,4,1,4,0,2,4,0.836715500092029
2380.995632473,2,0,2,4,3,5,1.05315465423201
1825.51509115539,3,1,2,1,4,3,-0.121319318650363
1623.59559169181,3,0,2,1,3,2,-0.709769444702407
1585.02845099983,4,0,3,0,4,2,-0.728915679689726
1893.41444653748,2,0,2,3,3,3,0.0353277724904915
1608.74865654377,2,0,4,2,3,2,-0.553272198567116
1544.29371276691,3,0,4,1,1,3,-0.631683064716422
372.375255042987,1,0,1,0,2,5,-2.98011975514553
2214.69536645433,5,0,3,0,1,5,0.691497264791894
2065.45153822731,4,1,3,0,3,3,0.381045359240935
1604.17258429169,2,0,4,4,2,1,-0.519420709126863
1776.87081068696,2,0,1,2,3,4,-0.245133763397302
1819.48435626022,4,0,4,1,2,3,-0.221400262488785
1764.127399179,2,1,5,0,2,3,-0.241401019839744
1978.51293988235,2,0,4,2,4,3,0.223387127648213
1623.9144486274,2,1,3,3,4,2,-0.500561738741495
1630.49990579489,4,1,2,2,1,2,-0.646343827122305
2275.27326254713,4,0,3,1,2,5,0.824831559329958
2574.39543293343,3,0,2,3,4,4,0.961420521132995
2129.28071753686,1,0,4,4,2,3,0.560879142695486
1807.76920013738,5,0,4,1,1,2,-0.0675298175467074
1882.07845992957,1,1,3,1,3,4,-0.00417916673469378
1993.78407942912,4,0,2,4,3,2,0.171834362852175
2534.21238934371,5,0,3,2,2,4,1.08773149589803
1352.87955881515,3,0,4,1,2,1,-1.15415135434741
1485.6540691455,4,0,2,1,3,2,-0.894910791189471
1836.67778458473,2,0,3,1,3,4,-0.0190380571930678
2111.55812094355,4,0,3,2,4,2,0.527842302888216
2254.92595712572,4,0,2,3,2,5,0.714039844242916
391.55212584577,2,1,5,2,3,1,-2.1904347695244
2058.32122952796,4,0,1,0,3,5,0.298038047364393
1490.87429347382,3,0,1,0,2,4,-0.763316303830083
790.816102983788,2,0,2,0,1,3,-2.31229670340443
1988.67821884029,4,0,3,3,3,2,0.230777860712819
554.137562103493,1,0,3,1,3,2,-1.90776725203577
2363.12575168234,4,1,5,2,4,2,1.09594434893571
1596.22116814309,4,0,2,1,3,2,-0.448209944204916
1984.3409937355,3,1,1,2,3,4,0.208421780332234
1418.33366164157,3,0,2,1,2,3,-0.962193803524273
2125.9524398256,4,0,3,1,5,2,0.551683110232347
1651.32464862024,3,0,3,0,2,3,-0.458200098397601
1460.18455801381,4,0,4,1,3,1,-1.06799411420362
4207.94975704178,2,1,4,3,4,5,2.2399048113017
2401.30986138977,3,1,4,2,3,4,0.99361289743953
1877.13476818351,3,0,3,3,4,2,-0.0560076465065143
1799.28317093417,4,0,3,0,3,3,-0.129155616989893
1712.52848599742,3,0,3,1,3,3,-0.379725690829024
1848.22462619383,4,0,1,2,1,4,-0.13868572664243
302.432870295488,3,0,1,0,3,3,-1.98903119886789
2233.18622586991,3,1,4,1,2,4,0.686992647527708
1690.56525563227,2,0,1,3,4,3,-0.418466209533795
1327.14930437452,1,0,3,1,3,2,-1.32741496068544
1342.69476312706,2,0,3,0,3,2,-1.39340424902063
2322.88126820814,2,0,3,4,4,3,0.83650913065529
3248.71270507841,4,0,4,1,2,5,1.33484401837629
1763.40871057718,2,0,3,2,3,2,-0.20780857588734
2130.69111970673,4,1,3,1,3,2,0.563374801762942
1888.06863842448,1,0,2,4,4,3,-0.122216313176194
1528.43938624973,3,1,2,0,2,3,-0.914438724823755
1409.880950846,2,0,1,0,2,5,-1.05978174172566
3224.6410468809,2,1,4,3,4,4,1.42867539926659
653.914274086458,3,0,3,0,2,2,-2.13232705456051
1274.94739828019,3,0,4,1,2,1,-1.6142719975426
1438.10286991576,4,0,1,0,3,4,-1.02343937961395
1372.54566881714,2,0,3,1,2,2,-1.18842808324769
1746.09484443868,2,1,3,1,4,3,-0.192459930513018
1346.44592574527,3,0,2,1,2,2,-1.13984564441074
1678.70680199114,2,0,1,3,3,3,-0.535128463416973
2182.60420957455,4,0,4,4,2,2,0.572186416959188
1520.03559495718,2,0,3,1,3,2,-0.910081184640208
1379.29010669964,3,0,2,1,4,2,-1.3105064825963
847.437897076464,4,0,2,0,1,2,-1.96634759765426
1962.0192719185,2,0,2,2,3,4,0.132028380274945
1793.23276260563,3,0,5,1,3,2,-0.276608608015966
1260.81777983828,3,0,4,1,2,1,-1.52013897583599
2348.64727524813,3,0,5,1,2,3,0.830680316857479
2115.41928766784,4,0,4,1,5,2,0.519941315199366
3961.46519835987,3,1,5,4,3,2,1.4721632396983
4338.7348506108,3,1,5,3,4,4,2.48282732038541
3458.29268674966,3,1,4,3,4,4,1.41868115976432
2061.74436992268,2,0,4,2,5,2,0.330276299605845
1780.50537916845,3,0,1,3,2,4,-0.17530722320805
1814.66611654198,4,1,5,1,3,1,-0.263020192721276
383.931013630825,2,0,1,0,3,3,-1.90944430288755
1882.37783535261,4,0,1,4,2,2,0.00316511524462575
1865.40808405816,4,0,2,0,4,3,-0.0395098565148463
2389.13349525591,5,0,4,3,5,1,1.04350066400827
3892.42697357442,2,0,5,3,4,4,1.70721296790655
1294.89516908525,3,0,4,1,3,1,-1.35917965398952
1104.47448588049,3,0,2,1,3,1,-1.99247149831626
2129.07710222213,3,0,2,1,3,5,0.552512809284622
1600.08096871565,4,0,1,2,5,2,-0.491918962976666
1735.60663161682,4,0,4,4,1,1,-0.154495184306202
1965.84699326177,1,0,2,2,3,4,0.118083023068135
1620.28179591373,4,0,1,0,2,5,-0.734246887156981
1835.99139042179,3,0,3,1,3,3,-0.00935014686352794
1475.17417730514,1,1,3,0,2,5,-0.871940485985683
3706.42385238234,4,0,4,3,3,3,1.76690758864759
1655.77289948993,4,0,2,0,2,4,-0.287678536700559
1553.14994532794,2,1,2,1,3,3,-0.675581491646209
1905.29061033102,2,0,3,3,3,3,0.0714099747505072
1904.84952932997,4,1,2,0,4,3,-0.0374664551691933
1863.50930183626,2,1,4,1,4,2,-0.0739056297661805
2029.17955756769,4,1,3,1,3,3,0.324074696940033
1643.52582067491,2,0,3,1,2,3,-0.479836721706036
439.576321617485,1,0,1,1,3,1,-3.06570676255319
546.572455918095,1,0,2,1,1,1,-2.59818778948814
312.055835739802,1,0,2,2,2,1,-2.7748084672806
1866.67896642541,3,0,3,2,4,2,-0.00873815197092517
1755.58059637074,3,1,1,1,2,3,-0.395340501142232
1169.6338724855,2,0,2,0,2,2,-1.4540224933085
2545.61164067572,2,0,4,3,3,3,1.10741836567774
2237.96674202313,1,0,3,2,3,5,0.816397393741948
1837.24375464032,4,0,2,1,2,3,-0.141065495948682
2233.91970166315,3,0,2,4,3,3,0.73381131036492
4324.23842402703,1,1,5,4,4,5,2.21185607183228
1891.54080675341,2,0,3,1,5,3,-0.104207459730993
1530.42757538894,1,1,2,1,3,4,-0.792188053984075
1503.41566954157,3,0,4,0,3,2,-0.910708161920908
2133.57173654277,3,0,3,4,2,3,0.453204228969822
1590.37008763661,2,0,3,2,3,3,-0.697462675631784
1711.53218022211,5,0,1,0,2,4,-0.392002333580101
1595.17093208249,1,0,4,3,3,1,-0.572114578003118
2378.8076114838,2,0,4,3,5,3,1.09406445650977
2353.84811846786,5,0,4,2,3,2,0.952802190454248
1308.20836705174,4,0,1,1,2,2,-1.38467544601366
1537.68259416789,4,0,3,0,3,2,-0.622899717308217
1253.79708215941,3,0,1,2,2,2,-1.75452939879187
3213.84638572684,4,1,5,1,4,2,1.24547043121004
2490.0988807108,2,1,3,4,3,4,1.13769851930184
1857.5218728422,3,0,3,2,3,3,-0.0218368057533908
1652.21444065071,4,0,4,1,2,2,-0.507860052290902
1610.87506902483,4,0,3,1,3,1,-0.600750396440908
3240.29405258555,3,0,2,4,4,4,1.32162565215533
1726.90380964501,2,1,1,1,2,5,-0.309185032915806
1684.48827936344,3,0,4,0,1,5,-0.346014352302679
2032.47759431431,1,1,5,4,3,2,0.168527458216161
1950.58637587085,3,0,4,0,3,4,0.130182947423356
1482.67808096958,2,0,2,1,4,2,-0.801920750906021
3527.88594664753,3,0,4,1,3,5,1.61065411780081
2124.26305562113,4,0,2,1,4,3,0.485661456729917
1988.3507365512,3,0,3,3,4,2,0.216470670514182
1658.04779409995,4,0,1,1,2,3,-0.440290347729831
2437.57871250983,1,1,3,1,3,5,0.954674803041711
1115.03404782182,3,0,3,1,2,1,-1.86233818541484
1473.40968702103,1,0,4,2,2,2,-0.774196182843415
2535.87244735447,3,1,3,2,4,4,1.09305307029641
1702.96204695549,2,0,4,3,3,2,-0.300058089738879
1652.25416557958,5,0,4,1,2,1,-0.330262712148919
1629.26856844012,4,1,3,2,3,1,-0.441862356820783
3447.31255390488,5,1,3,2,4,2,1.40553363354812
1515.99087561891,5,0,1,0,2,3,-0.804710875457846
2582.7863152413,3,0,4,3,5,2,1.11195481163215
1272.27631572216,3,0,3,1,2,1,-1.65630370162821
2330.1375912762,4,0,3,3,3,3,0.776779297829942
1947.31880304555,3,0,4,0,2,4,0.0456089331151621
1469.18651141255,4,0,1,0,2,4,-0.976468722188311
1358.02741266084,1,0,3,2,5,2,-1.17251791673125
2406.8048146045,4,1,2,1,3,4,1.07193905218303
3208.38558746187,3,0,4,2,5,3,1.43358904565611
2332.36266600445,4,1,5,0,4,3,0.84961658083559
2416.63304174186,3,1,3,2,5,3,0.965123141254658
1706.27505393778,5,1,2,0,3,2,-0.426168805529628
2401.77256687842,4,1,3,1,5,3,1.08906415084331
2242.29746098268,5,0,4,1,2,2,0.783375786243947
2279.58108137581,3,0,2,1,4,5,0.80155751862098
1637.846436289,2,0,2,2,3,3,-0.572464156643287
1914.33451665349,3,1,5,1,2,3,0.0615453431427197
2167.2071958951,4,0,5,0,4,2,0.740142467145602
1626.80964701912,2,0,3,1,3,3,-0.616236410534879
1956.51576808826,1,0,4,2,4,3,0.0215527086273326
1637.24118369703,3,1,2,2,3,2,-0.330060786558998
1646.83496052903,5,0,3,2,4,1,-0.405301117725501
2217.80897000894,2,0,4,3,4,3,0.653954556682474
2439.37827535381,2,1,5,2,4,3,0.949261257128543
1876.35524254491,2,0,3,4,4,2,0.118600307525468
1540.45851076426,3,1,3,0,4,2,-0.673151542244308
2112.63595824786,3,0,4,1,4,3,0.275273572755425
1362.5990351653,2,0,1,1,3,2,-1.30917785716404
1592.18677178618,3,0,4,3,3,1,-0.442798843269947
2326.3298190787,3,0,4,1,2,5,0.903302783025125
1919.24833718158,1,1,3,1,4,3,0.0525033278282956
1887.04231035146,1,1,4,1,4,3,-0.00526714988497197
1563.80501796604,4,0,4,0,2,2,-0.733584674317662
2560.15777566743,4,1,2,3,4,3,0.972717548531629
422.800136049101,3,0,2,0,2,1,-2.48751828996752
1966.92917435374,5,0,1,1,2,3,0.0336599344934543
2101.24297554656,5,1,5,1,3,2,0.517705390364548
2365.37851908291,3,0,5,2,2,4,0.968326115082207
2087.69904056099,3,0,3,2,4,3,0.494777196592455
2305.99122382121,2,0,3,3,5,3,0.751690915847012
1827.62230826323,2,1,3,2,2,3,-0.143555570110271
1836.59812915495,4,1,3,2,3,1,-0.0937294256749198
3236.94989387943,4,1,4,1,4,3,1.19764667919165
2070.66473987525,3,0,2,3,1,5,0.33663276141342
2573.42876343434,5,1,4,0,3,3,0.979572324074776
1641.87874772497,4,0,3,1,3,1,-0.578556450475259
1715.01297256044,3,0,2,0,3,5,-0.412106336716724
1949.10825048129,3,0,2,2,3,4,0.109123001928061
2319.34852398047,3,0,3,3,2,4,0.754177441640415
1613.03768099293,2,0,3,1,3,2,-0.597429493237804
2012.5295984855,3,0,3,1,2,5,0.26446900119287
2115.95168577664,4,0,4,2,3,1,0.284549517980779
360.971738481199,2,0,4,0,1,2,-2.04417020653376
2117.23582822448,1,0,4,4,4,2,0.574692730750104
3704.5612810053,3,0,4,2,5,4,1.54978873341932
2181.64014536779,2,0,3,0,5,5,0.746749450039996
2072.37585717118,4,0,1,3,4,2,0.406977738884443
1265.61538986503,3,0,3,0,4,1,-1.48656912061237
1719.39379605942,2,0,3,1,3,2,-0.329156069238374
1894.50361033079,2,0,4,1,2,4,-0.12431364914126
1278.61601294551,3,0,4,0,2,2,-1.49027375294147
1291.89664359986,3,0,2,0,1,3,-1.51330095145385
2029.976239035,2,1,3,1,4,4,0.223858497743639
2340.68540781967,4,1,3,3,4,1,0.807740476502207
2518.1192549715,3,1,5,1,3,3,0.955873612212835
1567.74561365395,1,0,4,3,3,2,-0.598076903739617
2208.73824379792,5,0,3,1,4,1,0.623808108614216
646.747269465345,4,0,2,0,1,2,-2.09247712151519
1861.11243053385,3,0,2,2,4,3,-0.0150527347806545
2379.68197848495,2,1,4,1,5,4,1.05410589803903
2196.33670924669,3,0,2,2,4,4,0.649615593871909
1367.50554750282,4,0,4,0,3,2,-1.3555016076769
1968.81391959874,4,0,5,0,3,2,0.138580565075098
1383.73805796441,3,0,1,1,2,2,-1.37155496851935
1659.58391182013,2,0,3,3,3,3,-0.51373034667483
3734.46855355755,4,0,1,2,3,5,1.43660202852157
1837.67803886319,3,0,3,1,3,3,-0.0992477332998758
2257.54000048552,4,0,1,3,3,5,0.894561786971075
2129.51437482334,4,1,1,1,3,4,0.484031413404459
4810.15162940801,3,1,4,4,5,3,2.57344042932925
2157.93421608425,2,0,4,3,2,3,0.48328210694607
4272.59848855947,4,0,4,3,5,3,1.83287919089549
4992.45005682477,3,1,5,4,5,4,3.074133896216
1327.07101777518,3,0,2,1,2,3,-1.3192730176964
2260.978701589,5,0,4,1,2,3,0.65370937215882
1908.3512527582,1,1,3,1,3,5,-0.0185667752714934
1501.77858770093,3,0,3,0,3,3,-0.872929046634454
2503.3214690146,2,1,3,1,5,4,1.08325148760609
4259.67788412392,5,0,3,2,5,3,2.09131467103936
3645.84411737147,5,1,3,3,3,2,1.48549910861297
1624.50025467121,4,0,2,2,2,2,-0.534236799089398
1311.12211772716,4,0,3,0,2,3,-1.2531451582073
392.717837255717,3,1,3,0,1,2,-2.01934143155233
2100.96222243453,3,0,5,3,4,1,0.45315268051788
2164.24094098047,2,0,4,2,4,3,0.55382026640928
1770.1457981027,2,1,5,0,2,3,-0.225154935355614
2161.6615924234,2,0,3,2,4,3,0.452735007047859
1503.67389283284,3,0,4,0,1,3,-0.871981714647383
2013.71076370677,5,0,3,1,3,2,0.139364884549835
1357.10482777215,1,0,2,1,1,4,-1.32100547389063
1473.66982027829,2,0,2,1,2,3,-0.824407210315136
1313.48051631675,3,0,3,0,3,2,-1.28162014096102
2091.13384779135,4,0,5,1,1,3,0.531761706917137
2530.77182065122,3,0,4,4,5,2,1.11742573638744
1323.48499579157,4,0,2,1,2,2,-1.2280555170569
3422.58442313378,3,1,5,2,3,3,1.30254499340807
2062.2877850906,3,1,3,2,2,3,0.418218063688221
2377.04131677183,5,0,5,3,3,1,0.846622150178607
711.51688248948,2,0,3,0,1,3,-2.41032337377739
2570.15592884162,3,0,3,2,2,5,0.948823611712216
1882.11850698413,4,1,4,1,4,1,-0.135010914378027
1199.00036658623,4,0,3,0,1,3,-1.66739149656323
1529.53177604061,2,0,2,1,3,4,-0.837561927590224
2582.18579081862,3,1,3,1,3,5,1.14797333117968
1714.18166445212,2,0,3,2,5,2,-0.385565981904047
2354.75756518601,2,1,3,4,4,4,0.813535576800609
1791.94494308687,3,0,4,1,3,3,-0.2616457347144
1462.54988562566,2,0,3,0,5,2,-1.06634259190366
4131.32400643178,3,1,4,2,4,4,1.92585181755353
3617.07602902215,4,0,3,4,4,3,1.51937589172128
1569.56214864583,2,0,1,2,2,4,-0.673438773281047
1692.10690885226,2,0,4,1,2,3,-0.322161395426753
1203.11571506862,3,0,3,0,1,4,-1.49383493515057
1996.14601141614,3,1,2,3,2,3,0.194625980730417
1611.00433684064,2,0,3,2,1,3,-0.572268790331353
1384.76342555237,3,0,3,1,2,1,-1.16457075318385
2143.52695859593,3,1,4,1,4,4,0.522028192135688
2373.41778240523,3,0,4,1,3,4,0.848405225737524
1632.71015345627,3,0,3,2,3,2,-0.490188044722888
2095.87639006378,3,0,3,1,4,4,0.524406895037514
1214.16134729081,1,0,3,1,3,3,-1.70368127685509
1534.85586639442,1,0,2,2,3,3,-0.637338907784782
2238.96846455215,5,1,5,3,3,1,0.892697078172648
2032.10817489031,4,0,1,2,2,3,0.299795940732325
1381.84360370396,2,0,1,0,3,3,-1.23454005385333
1221.84518695393,2,0,2,0,3,2,-1.59969153644427
2128.13156124528,4,1,3,1,1,4,0.553834627303085
2496.61426108718,3,0,3,1,3,4,0.954688934306535
858.008754057899,2,0,3,0,3,1,-1.84269848039531
1679.02730354789,3,0,3,0,5,2,-0.36205103269158
5056.98220130223,4,1,5,2,4,4,2.58646052322442
1587.13557504417,1,0,5,1,4,3,-0.709216072700671
2146.0930528858,3,0,4,2,5,1,0.430618589786309
3940.0548436745,4,1,5,1,3,4,1.4499022745628
1849.63706147094,2,1,4,3,2,2,-0.0771694937640054
1925.67825063768,2,1,3,2,3,3,0.0501017796003908
2261.09022444907,5,0,1,1,3,4,0.885523184499642
635.50870777063,4,0,3,0,2,2,-2.00030073018949
1745.84577140464,2,0,3,0,2,5,-0.42038694531766
1356.34334654761,3,0,1,2,2,2,-1.32385751367077
1906.18144273079,3,0,2,1,3,5,0.0782430614524065
862.206154626169,1,0,1,1,3,2,-2.25493555871729
3322.07991273836,3,1,4,3,4,3,1.26393471501324
2234.24900716115,3,1,4,1,5,2,0.765055499629112
1172.48760743112,4,0,1,2,1,2,-1.40336621229222
2273.77743982169,4,0,3,2,4,3,0.934093608853255
1629.14029861542,3,0,2,1,4,2,-0.630162722594265
1607.10553760494,4,1,2,4,3,1,-0.515350209688334
2272.15402756021,4,1,4,2,2,3,0.82051211686667
2443.45627443234,4,0,3,2,2,3,1.12133870020079
1830.93396991561,2,0,4,3,4,2,-0.172133418174901
1951.90215794085,5,0,2,1,1,4,0.271083340598849
3936.67835554274,2,0,4,3,4,5,1.59043460372007
2098.89969462315,2,0,5,4,2,2,0.359452648677247
1357.9507564737,3,0,5,0,2,2,-1.39023090189553
1558.95505654193,4,0,3,0,3,2,-0.700170666371797
2181.00204892509,3,0,1,4,4,3,0.600482391121543
852.556044134891,1,0,3,0,3,3,-1.99216784577985
1410.05711130554,4,0,3,0,2,2,-0.988335632259503
1793.514450077,5,0,4,1,3,1,-0.195140046412157
2050.9685587117,2,0,4,2,2,4,0.286302994512432
2095.47277272609,2,0,4,3,4,3,0.564250780308662
2091.37061489667,4,0,4,0,3,4,0.51068869620912
1489.09176425251,1,0,1,1,4,4,-0.901348918976393
1976.19394054884,4,0,2,1,4,3,0.192066860213734
1625.4859381834,3,0,2,1,4,3,-0.460822981997597
1534.52967592523,3,0,3,1,2,2,-0.586724910073007
1649.76265996453,3,1,4,0,1,5,-0.427253911882921
1882.0304903859,3,0,4,3,5,1,0.00290192181510781
1855.4271531112,1,0,3,4,3,3,-0.0609603765331319
1077.93191771473,3,0,1,0,1,2,-2.38308320085307
1625.52224033254,1,0,4,3,2,2,-0.499000128792192
2538.65541916433,4,0,3,1,3,4,1.00376044919339
3530.0707832572,2,1,4,3,5,4,1.57365208987161
2362.67276440513,2,1,4,4,5,2,1.02352302249943
3312.62236260332,3,0,3,4,3,4,1.20828300365886
1580.38101606203,2,0,3,1,3,2,-0.618683437313834
2443.78961118128,4,0,2,0,3,5,1.16486260487361
1953.07866134215,2,1,4,4,3,1,0.0652865668999181
1444.46520858614,3,1,2,3,2,1,-1.02268124457398
2094.75426696751,3,0,1,3,3,3,0.328116533167951
1811.3923158642,1,0,4,3,4,2,-0.0580405689122833
2098.06003858102,5,0,2,2,3,1,0.373821659526259
2337.13846274308,4,0,3,1,4,3,0.816491631340756
1219.79928785321,3,0,1,1,2,2,-1.70137003684222
1766.61270283296,3,0,1,1,4,3,-0.209426311853416
2371.42605209157,2,1,4,3,4,4,0.912993806201965
1952.7811403724,2,1,2,0,1,5,0.00599783446455237
730.455673762394,3,0,4,0,1,2,-2.59025834673895
1297.96616720871,2,0,1,1,3,3,-1.2496085005979
1850.40958472571,4,0,3,3,4,2,-0.0419719131924465
2576.89984336303,3,1,4,1,2,4,1.12589177482523
2184.57628220781,4,0,2,2,3,3,0.579166650405056
2316.95313881047,4,0,4,2,3,2,0.913001031532394
1665.38673174565,5,0,2,2,1,2,-0.387189899807571
3646.71764311128,2,1,3,4,2,5,1.48832453885957
1616.89313229189,1,1,4,0,3,4,-0.696070674983406
1323.65503017927,2,0,4,1,3,2,-1.1448958777842
3938.02439242661,3,0,5,2,4,4,1.66373368934089
1910.23400396243,1,0,4,3,4,2,-0.0291875414230533
3848.17548774852,3,1,3,3,5,4,1.70072400099442
2126.13767316507,4,0,4,1,3,3,0.52012882763422
2505.13558550129,4,1,5,1,4,2,1.15258773458082
2571.07287611167,2,0,4,4,5,1,1.02826598496861
1643.60127824735,1,0,4,2,2,3,-0.502015308993227
2276.04537076927,2,1,4,1,5,3,0.796188805688425
1961.10491054984,4,0,3,4,3,1,0.0392697309889515
1750.21803409932,3,1,4,0,4,2,-0.330786108245209
3916.11610230657,4,1,4,2,5,2,1.45060403465377
1910.1683410939,3,0,3,0,1,5,-0.0615392075853049
1597.49602873524,1,0,2,3,3,3,-0.489129994043067
1704.36163378543,2,0,2,0,3,5,-0.331839440455334
1604.19072338895,2,0,3,1,4,2,-0.514362836897506
1448.58733929208,4,0,3,1,3,1,-0.937653249363776
1423.8195902143,3,0,3,0,2,3,-1.06254614231164
2276.89854362568,2,0,2,3,4,4,0.852215567916535
2518.08832301121,3,0,2,3,4,5,1.02938072794949
5154.63878556822,3,1,4,3,5,4,2.58380125201609
1814.9516552476,2,1,3,1,4,3,-0.176599111656215
1865.02351011075,5,0,3,1,1,3,-0.103243036581697
3861.73054454454,4,1,4,3,4,4,1.79564000666342
1559.37559158256,2,0,3,0,2,4,-0.645973172982292
1895.46358188318,2,0,3,1,3,4,-0.0188187644043015
1533.86513517238,2,1,3,2,4,1,-0.701247948776097
1965.57618332817,2,0,4,2,3,4,0.163705937853022
1194.59033739756,3,0,2,1,3,2,-1.71707772725143
2256.3857767535,2,0,4,4,5,2,0.620149540066789
2244.53137048884,2,0,4,2,3,3,0.62046119330813
1935.0818726315,2,0,5,1,4,3,0.00218195550320016
3933.11918496565,5,0,5,2,4,2,1.57042573907146
1547.7377335023,2,0,3,0,3,4,-0.632118834381613
1957.42481471752,3,0,2,1,4,3,0.079754623128762
1258.08399412926,1,0,2,3,3,2,-1.58749315869093
1218.74968166435,3,0,1,1,3,2,-1.67969284319246
1092.85351895287,1,0,3,1,2,1,-2.65857834353522
2079.04293881457,3,1,4,1,2,4,0.292426094962456
1776.24798292017,3,0,2,0,3,3,-0.241848898003298
1563.88774376785,3,0,2,2,3,3,-0.666517298513575
3289.99241427618,4,1,3,2,2,5,1.33092422835768
1688.02208391593,2,0,3,0,3,3,-0.388962499123543
2160.39553256842,2,1,5,2,3,3,0.732303065955823
3329.7320377827,2,1,5,3,4,3,1.26296701353464
3924.47405085475,3,0,5,3,5,3,1.62334945586019
2216.84010699524,3,0,2,1,1,5,0.640276987691406
2448.32635495782,5,1,5,1,2,2,1.11474493086628
1473.19842595289,5,0,1,1,3,1,-0.760060320847309
2162.59906882703,4,0,3,0,3,4,0.574049720947091
1395.52373790283,5,0,3,0,3,1,-1.09999619956768
669.917840031622,1,0,2,1,2,2,-2.64980972999543
1871.80253592311,3,1,4,3,4,1,-0.0100721058216234
1600.50944751733,1,0,2,2,4,3,-0.63770509102142
1177.56595813502,3,0,1,1,2,2,-1.75317592971427
230.439821601916,2,0,3,2,3,1,-1.934705060444
2044.78636524118,3,0,4,1,3,3,0.208137058532237
1422.36252985591,4,0,2,0,3,2,-1.09974944410024
3483.77717241646,3,0,2,2,5,3,1.22653736875217
877.315712113185,2,0,2,0,2,3,-1.98123839373567
2008.37831222173,2,0,2,2,4,5,0.192997084414057
1287.65491949005,1,0,1,1,3,3,-1.72211419272262
1734.98357335707,4,0,4,0,2,3,-0.410500823356054
1602.90224218368,2,0,3,1,2,4,-0.631105307145741
1671.34219438984,4,0,4,2,3,1,-0.518075578897177
1545.82921436961,4,1,2,1,3,1,-0.688626049657751
3389.68977152644,5,0,3,2,4,3,1.42228052796338
4337.47543871253,4,0,4,2,2,5,2.17892008887295
1403.75810492832,1,0,3,0,1,5,-0.969208499422094
1399.90729167848,3,0,1,1,2,3,-0.942454192681446
1165.54921308766,3,0,1,1,2,2,-1.700541015147
2052.62464185385,3,0,4,1,4,3,0.276611077168999
3851.44825760212,4,0,4,3,4,3,1.82337785421033
3716.56154256804,4,0,4,2,5,3,1.44067951584198
2162.00360581843,2,1,1,2,4,4,0.67389174544181
1617.75146486422,2,0,5,1,4,1,-0.733285700257554
1283.94106675072,3,0,1,0,1,4,-1.43864744561676
1912.98079255722,5,0,4,1,1,2,0.026164049059045
2367.31946521401,4,1,3,3,2,2,0.825182955879613
3338.44554636725,3,0,4,4,5,3,1.31588902880014
2115.87145766841,4,1,1,1,4,4,0.551808142302878
2070.23360482193,2,0,3,3,4,3,0.297097892911664
1962.96783688927,2,0,5,1,2,3,0.0990514557868742
2101.00380837569,5,0,3,1,3,2,0.365933464697396
1522.34366828232,1,0,4,0,3,3,-0.776901396076365
3526.30369790632,5,0,3,3,4,2,1.72432985779619
2105.47845376155,2,1,3,4,4,3,0.538302816582572
743.830139780266,2,0,1,0,4,2,-2.29839120624897
1956.20341793243,2,0,4,1,2,4,0.094406533797931
1629.84989116523,4,1,2,0,1,4,-0.470245420355103
2167.2496743385,3,1,5,2,3,2,0.599749852511155
1875.74274149106,2,0,2,2,4,4,-0.0528008634553466
