"position_code","n_obs","gender_prob","age_mean","age_max","sectors_code","position_clean","CSEP_prob","salary_mean","salary_max","salary_sd","edu_mean","edu_sd","edu_min","edu_max","eng_mean","eng_sd","eng_min","edu","log_salary","hpr","rpe_needed","salary","gender","rank"
4,37,0.810810810810811,37.4324324324324,57,0,"General Practitioner",1,87718.4368840492,111076.9102046,11963.4789634025,90.2391749755778,1.60461609532165,86.9022692943568,92.9099775479436,91.6811901981267,3.02937802555424,88.3135722712671,90.2391749755778,11.3818873829938,0.005,1,98576.7791237287,1,3
5,18,0.722222222222222,33.2222222222222,41,0,"Health",1,48923.9909818406,64002.9719127992,5815.28672849153,94.8456985552263,1.33137082178159,91.7547402640151,97.0001716799336,92.5079967883557,2.52360272381164,88.0495072967776,94.8456985552263,10.7980231682773,0.0367337361968341,1,35058.2373460615,1,3
6,658,0.668693009118541,33.0531914893617,49,0,"Medical",1,28156.3833904629,35075.0309805004,3804.61636732177,95.00737859051,1.44188754618598,91.0635814673961,99.4118920263815,91.3046823051116,2.59004238151621,86.9361092235446,95.00737859051,10.2455293712876,0.140417885985831,1,32778.7638771822,0,3
7,2206,0.190843155031732,32.5938349954669,54,0,"Nursing",0.9,35865.1946508633,45103.3706950915,4693.34880968875,75.0372613083871,1.42697747988999,70.2522191530373,80.3839833926321,94.2028352324465,2.67431427303003,87.0594116358404,75.0372613083871,10.4875225958667,0.300850675985252,1,44080.9382749757,0,1
8,62,0.693548387096774,34.3548387096774,48,0,"Registrar (Medical/College)",1,53384.7771490403,67043.9770997962,7398.27959521379,85.6197402209644,1.30914175293933,83.6676912253558,88.7021394821772,91.0963747963246,2.58510171395589,87.9610897339173,85.6197402209644,10.8852809121922,0.115531444876257,1,45654.5285772968,0,3
9,7,0.142857142857143,31.7142857142857,34,0,"Resident",1,51637.0949085931,64979.3297921911,6438.3791057397,82.7647230462121,1.12537885842116,81.1723442659249,83.9013241038163,91.8256085153519,3.35513082349961,89.1228413653106,82.7647230462121,10.8519955867668,0.151412201318814,1,49890.7495407256,0,2
10,16,1,35.3125,42,1,"Architect",0.9,46891.3280244372,56053.2324348069,6620.28007371204,90.199146555887,1.25220922331705,88.5415433518705,92.3723056801052,66.1530056920614,3.16851736664574,60.3768543364289,90.199146555887,10.7555880338075,0.0928916753675426,1,36615.0697541647,1,3
11,81,0.753086419753086,39.9259259259259,47,1,"Arts",0,47428.6360838729,60086.9104227741,5932.37404731625,87.018691156673,1.18009023108377,85.0555183570041,90.1079110533373,64.5357928633926,2.81103398371482,58.2505581906144,87.018691156673,10.7669814620566,0.123618979420066,1,57065.1010241489,0,3
12,118,0.88135593220339,40.3474576271186,54,1,"Carpentery",0,33175.7453701124,41051.571997599,4325.00434602355,71.9802649673243,1.16109935703488,69.3581067830949,75.1370427556118,65.0841574169845,3.42030978576245,55.4535176233036,71.9802649673243,10.4095743267736,0.347337694197312,1,38572.1864172015,1,1
13,2,1,36,37,1,"Cnc Operator",0,29706.4875218917,32998.4367548172,4655.51925184692,63.7595889603959,0.703723036381139,63.2619816292936,64.2571962914981,65.0345165635232,3.26668476865819,62.7246216116061,63.7595889603959,10.2991207360179,0.453438490005634,0,26866.9936500254,1,1
14,8,1,36.875,46,1,"Construction",0.3,29592.8110210999,37008.2722798507,4687.80242413126,50.4206097801191,1.12478966104518,49.0142727044234,52.290898980049,63.8567482510566,2.71764235548704,58.3461121517308,50.4206097801191,10.2952867399054,0.592153538728371,0,23194.2675238742,1,1
15,129,0.744186046511628,31.7829457364341,42,1,"Design",0.7,37403.5547667189,46078.1112518147,5202.41445390123,78.1615692093751,1.43436515860651,74.6464323616932,81.3024298368449,65.3087433548356,4.27440471333142,57.2299726977688,78.1615692093751,10.5295210261244,0.260522737500227,1,38257.7485280032,1,1
16,41,0.829268292682927,31.8292682926829,44,1,"Electrical",0.8,42325.6945957255,52126.0402632815,5868.25048327221,57.7011914875791,1.45080512446648,54.9352872012701,60.5044092669794,67.0070424929363,5.74308769462539,59.4048396130132,57.7011914875791,10.6531496178702,0.448598277932732,0,58718.896333113,0,1
17,1062,0.83804143126177,32.2419962335217,52,1,"Engineering (General)",0.8,35980.004141301,45071.2689807596,4755.38535595281,61.9772960788862,1.42030169315023,57.0216373344892,67.1810143089252,66.0839243836438,5.74071898626244,53.5178632608903,61.9772960788862,10.4907186226046,0.435338913354112,0,32476.3219041919,1,1
18,2,1,39.5,41,1,"Fitter",0,28790.3760898839,28805.6288855142,21.5707104445682,59.8545124066855,1.28999538496231,58.9423479222793,60.7666768910917,67.7742115770834,0.00485096361238149,67.7707814278178,59.8545124066855,10.2677964467333,0.499807540537832,0,28797.5286177436,1,1
19,16,0.875,30.75,38,1,"House Officer",0,20449.7163332851,26980.388388273,1983.20429675444,62.6509279724176,2.26082106797702,59.3025235775324,66.7442389352724,89.9433517288404,1.22121490984332,87.3495191748704,62.6509279724176,9.92572429014174,0.536110983942285,0,20666.3357331395,1,1
20,25,0.88,31.96,39,1,"Infrastructure",0.7,48897.1161883246,61055.989574043,6547.78401526418,75.8622950524321,1.19787803771504,73.7763440864587,78.2605222565459,67.1038248421986,7.13065390650973,60.5561993508153,75.8622950524321,10.7974737000701,0.233210715026444,1,63279.7366189492,1,2
21,20,0.8,39.7,47,1,"Installation Fabricator",0,27404.8172427629,33990.1856253075,3092.31268723242,59.8247258406448,0.894594175429185,58.375097206895,61.5896957149856,65.0051184243935,3.16567527763552,58.5781060802749,59.8247258406448,10.2184740887028,0.509521087792806,0,30862.5418027315,1,1
22,8,0.625,25.25,27,1,"Logistics",0,23714.5358474741,31005.3458383811,3071.00878156552,60.7136154459619,0.924189523683438,59.6578658321742,62.4789231390032,65.0127600420171,4.34494861709836,59.3278702454899,60.7136154459619,10.0738434660128,0.527906075498839,0,22252.4920775739,0,1
23,22,0.681818181818182,31.4090909090909,43,1,"Mechanic",0,29712.5068117846,38995.823503757,2564.81667603912,64.1962442133969,1.74394740377439,61.1525843404982,67.8945696581097,67.9545481654531,7.78029456749732,59.8670536283704,64.1962442133969,10.299323340925,0.448882911652999,0,28455.8475385834,1,1
24,2,0,33.5,35,1,"Operator",0,26642.9133158658,30969.1066141269,6118.16123584838,64.6826768713062,1.31773629109608,63.7508966040565,65.6144571385558,64.068612537191,4.88824607571171,60.6121005889467,64.6826768713062,10.1902784773788,0.464645129926982,0,29474.2504633682,0,1
25,16,0.6875,32.75,43,1,"Owner",0,31484.5036473907,39037.8818415622,4003.94046661642,71.8270142672546,0.850286035840137,70.3937069665238,73.2359692083623,64.8824381964505,3.05294044381522,59.6647345848877,71.8270142672546,10.3572507560659,0.358900715559811,1,29359.2184681625,1,1
26,13,0.692307692307692,32.3076923076923,40,1,"Performer",0.3,33028.577700459,35209.3489322421,1779.80285397333,70.0948158779067,1.39880957926988,68.4092972628387,73.0720902916442,69.093200291085,9.51694862342253,58.5402460770222,70.0948158779067,10.4051284566178,0.36768935736222,1,34921.1289240317,0,1
27,25,0.68,33.48,43,1,"Planning",0.8,47201.887562207,59041.4006755267,5698.86653091901,74.9995301382826,1.28131080951265,72.1543412697372,77.712643221344,67.8843828784231,7.44828367564331,60.6922375909918,74.9995301382826,10.7621891614988,0.248864023522642,1,42838.7026913647,0,2
28,9,1,31.8888888888889,36,1,"Producer",0,34497.3745002439,40028.0648777688,5373.08489978845,69.7662627976775,1.17442478979805,68.4262338682401,72.4784487625089,64.8021629556914,1.80453605043755,62.2178676361668,69.7662627976775,10.4486384986814,0.362790991318896,1,31187.4757720052,1,1
29,122,0.655737704918033,32.5327868852459,45,1,"Production",0,19956.2632821552,25045.9983892366,2702.19774858504,73.8343099190179,1.27895135537822,70.8287627273126,76.536874084761,66.5066124134432,6.25985161826308,56.7885231486828,73.8343099190179,9.90129832202655,0.4250833010927,0,21479.868601615,1,1
30,9,0.777777777777778,31.1111111111111,34,1,"Quantity Surveyor",1,50178.180976231,62018.1956575149,7095.0695770981,74.8511302284147,1.26362277269334,73.0754873968043,76.5530144440381,64.1218506016375,4.24039938499901,55.4616690756094,74.8511302284147,10.8233355692879,0.238738948936605,1,43761.6351669146,1,2
31,17,0.647058823529412,30.7647058823529,37,1,"Specialist",1,32717.7619498895,41014.8024049639,4216.86276756872,75.5007821857561,1.28214170293286,73.5165027634654,78.6064611768578,69.8559372047556,11.6284337513439,57.6131525550094,75.5007821857561,10.3956733883128,0.313570813999059,1,38137.7981866313,0,1
32,16,0.8125,34.875,47,1,"Supervisor",0.7,31892.8733898357,40001.2033838958,4270.77784504207,75.3981984412044,1.60793374848023,72.3890933870301,77.8020924865318,73.6258551286748,13.3558455637119,61.0911026928156,75.3981984412044,10.370137859107,0.319501426488832,1,29044.5782945195,0,1
33,6,0.666666666666667,30.5,45,1,"Technician",0,32656.6106129214,34389.3734072362,1894.25773828575,70.339105402203,1.37384528718115,68.4208409052682,71.7518383268004,64.736642045394,3.00070022535109,60.6900781566452,70.339105402203,10.3938025832127,0.367322088659463,1,31028.3712590393,1,1
34,36,0.944444444444444,34.9444444444444,47,1,"Welder",0,27159.3292952899,34021.5184306331,3612.24110751226,57.9426824977892,1.15716317943175,55.5396587219873,60.7684151964905,65.1589778817997,3.00032325880689,60.9103871869092,57.9426824977892,10.2094758867908,0.530705617770902,0,25605.9404887562,1,1
35,195,0.466666666666667,30.2358974358974,48,2,"Accounting",0.8,43481.388845064,54094.4142900936,5902.06727125029,77.9851158229099,1.3142777819634,73.8412826637369,81.9585793692026,80.6640723706314,3.52782647458708,71.272420566282,77.9851158229099,10.6800882828838,0.233635940197664,1,35710.178374092,0,2
36,48,0.666666666666667,32.4166666666667,48,2,"Admin",0.8,57736.8431801566,73043.1534945216,6931.09347547186,78.1436070754842,1.5278517072856,73.8398097888361,81.1794000483078,81.7457321510033,4.52145659902956,75.1372805962094,78.1436070754842,10.963650778708,0.177923091034483,1,55111.1882542174,0,2
37,12,0.75,29.3333333333333,40,2,"Advisor",0.8,49827.8047473154,61055.938286943,7104.82478240273,78.3880944380106,1.39599624529874,76.8116757192997,81.2021620064052,80.6449948533971,2.11202740736757,78.007790260763,78.3880944380106,10.8163284354649,0.203487334757413,1,50932.9540675361,1,2
38,133,0.631578947368421,29.1578947368421,50,2,"Auditing",0.8,40200.5070957696,50050.2574191664,5272.21093085244,78.1814754123871,1.36412010713839,74.9438725296595,82.3356466044239,81.6266054072511,4.99122803517795,73.7086768743443,78.1814754123871,10.6016348888502,0.246565219074135,1,41696.9641508102,0,2
39,4,0.5,34,40,2,"Cashier",0.8,17433.0416436608,20980.10925935,2493.46938254173,78.2196105430675,1.28304549654858,76.9675430718158,79.9681587058387,81.1214214727142,1.75410280832187,79.5498362723844,78.2196105430675,9.76612262952375,0.405496975194678,0,17212.9189739086,1,1
40,581,0.776247848537005,33.2478485370052,50,2,"Consultancy",0.8,104233.638880073,130128.893201506,13903.9871397218,77.9954468052865,1.4531661340216,73.8545680601478,82.2732321579041,80.5935288094883,3.55407054882045,71.0878846317013,77.9954468052865,11.5543901861461,0.0668059214597458,1,90448.870353069,1,3
41,125,0.784,38.056,47,2,"Director/Board",0.8,49352.4170670593,63059.3004446105,6037.37791751411,77.9159941953566,1.38445154573185,73.3188109407585,81.836347071847,80.468564659393,3.23805682633984,75.0275985137295,77.9159941953566,10.8067420217182,0.21019899634731,1,49653.9702618385,1,2
42,124,0.725806451612903,33.8225806451613,54,2,"Executive Positions",0.8,39516.2397964477,50017.3412846809,4940.50797664252,78.268329666133,1.44155600694259,74.1320319010688,82.73641890467,80.1275339812523,3.39895035797261,72.4815353120075,78.268329666133,10.584467000484,0.248940556782798,1,33041.2332100134,1,2
43,45,0.511111111111111,31.7111111111111,38,2,"Finance",0.8,52218.6547552698,67064.5722767623,5855.25002047927,78.0079777784048,1.04056566573679,75.5832454940199,79.9176011880905,81.6403270801497,4.12312267896536,75.5902719931347,78.0079777784048,10.8631950808196,0.198482283405478,1,46272.5140360086,0,2
44,21,0.333333333333333,34.8571428571429,40,2,"Human Resources",0.8,54106.6492912217,67058.0778401918,8514.06621935389,78.2638331435984,1.06011709558575,76.4082166694195,79.82577804412,81.059653968097,3.7771354216993,75.7505032764742,78.2638331435984,10.8987123646984,0.189062716124179,1,58700.4809667434,0,2
45,366,0.762295081967213,34.5409836065574,57,2,"Management (General)",0.8,38542.9517340474,48072.3953764418,5233.1233950615,78.0501342985914,1.40519440535134,73.5657872660585,81.9385529796084,80.7905634643822,3.63535423442802,73.7381703846472,78.0501342985914,10.5595285278796,0.255953249405649,1,31064.3810903105,1,1
46,7,0.571428571428571,33,39,2,"Officer",0.8,24702.7529599749,30035.0754388873,3797.39650598438,77.8367711132175,1.41197353920553,75.5157836682258,79.827805303381,78.8889921738953,3.21404116600463,73.9778366186446,77.8367711132175,10.1146699722748,0.342991727297494,1,22971.2477153473,1,1
47,61,0.672131147540984,35.4590163934426,46,2,"Operations",0.8,44141.2674368908,53098.6038749566,6873.30130939895,78.0394164928853,1.19183839040763,75.0690395317125,80.5844390130925,80.8410682365026,4.11714653293875,74.1771480284894,78.0394164928853,10.6951503934196,0.230201994260342,1,38051.2037645768,1,2
48,44,0.659090909090909,31.8181818181818,37,2,"Quality Assurance",0.8,39504.098206115,51046.9832664715,4159.73786899474,77.8324163446094,1.27181221264601,74.4705936999588,81.4521813670219,80.7920367240028,3.15447472500806,74.9449090398749,77.8324163446094,10.5841596975609,0.253508425455068,1,37744.4264070297,0,1
49,19,0.578947368421053,31.2105263157895,37,2,"Risk Management",0.8,55834.1280526005,69997.6121406091,6834.80154744829,78.0335342754692,1.56537104649625,75.4093022035412,80.9258542178049,84.7328875240458,5.11927328768923,77.2144132262631,78.0335342754692,10.9301405752558,0.185451887045155,1,50743.7063348875,1,2
50,7,0.285714285714286,26.8571428571429,28,2,"Senior",0.8,66530.8898363338,84977.0901459186,8732.15857815765,77.3713958181277,1.48307362612078,75.3061912757207,79.122612846765,83.7616074951507,4.92612875353971,78.5423242582537,77.3713958181277,11.1054216276102,0.158876472614156,1,79923.9030742735,0,2
51,10,0.3,38.8,47,2,"Specialist",0.8,32806.2173015866,41021.8199372042,4575.62836550535,77.8773538484018,1.28964444343639,76.0431278171996,79.8858543028584,85.98116440655,5.49210092837363,78.8698768712464,77.8773538484018,10.3983733282872,0.288471711705044,1,33200.399847109,0,1
52,19,0.842105263157895,29.2105263157895,34,2,"Strategist",0.8,58512.2580500812,71995.6114891288,7614.70446916382,78.1895101856305,1.96688271711515,72.7326214575852,81.047470630008,82.0095478385994,2.94068316657875,78.7765723113363,78.1895101856305,10.9769915505873,0.174904259970383,1,46220.0214928215,1,2
53,6,0.5,30.5,33,2,"Treasury",0.8,41790.0089805266,44008.9292338134,2409.33124993582,77.758523747031,0.921919239364812,76.8239479593607,79.0974360637383,79.3655580943131,2.5446951850004,75.5040159708359,77.758523747031,10.6404125703385,0.243545778629661,1,41162.2096345643,1,2
54,365,0.698630136986301,29.4904109589041,43,3,"Analyst",0.95,35700.7460260605,45099.8462079678,4543.10790685145,85.8922566404085,1.85964674688541,81.0114721944984,91.835518592456,83.2961454087798,2.48577288217221,76.1222754399472,85.8922566404085,10.4829268646379,0.189438475426843,1,31760.101754812,1,2
55,6,0.833333333333333,31.3333333333333,37,3,"Animation",0.95,39662.604418108,49965.9256218589,5412.65371708616,84.7796505486322,1.49120776387242,82.9853754317983,86.5348827966794,82.5963460818272,1.72474348020592,80.0178345165553,84.7796505486322,10.5881640685538,0.180879748450044,1,41245.6786169724,1,2
56,93,0.634408602150538,30.505376344086,45,3,"Data",0.95,40498.6660346385,50045.6417527693,5448.82946620737,86.2508291814493,1.90187052968232,82.0687660750632,91.3657034407456,83.8019279513831,2.87128604710312,78.6486462289887,86.2508291814493,10.6090243151358,0.161683365938243,1,26229.2469678019,0,2
57,28,0.857142857142857,31.6071428571429,38,3,"Developer",0.95,48176.0223227837,60031.5962569891,6625.53794092244,86.1219069888694,1.3426228861991,83.3265307817647,88.691426213222,82.9040558136613,1.7910449901021,78.6710399946539,86.1219069888694,10.7826167140804,0.129914155501959,1,41273.8393494771,1,3
58,17,0.647058823529412,34.9411764705882,44,3,"Global Solutions",0.95,41613.2856513989,52060.4928218108,4365.17781496573,86.1918877012983,1.23115768851345,83.7546159818488,87.9129490562508,84.4124657859935,3.2216021454101,79.0879980835942,86.1918877012983,10.6361747618829,0.157115684082818,1,42982.3455761284,1,2
59,15,0.8,33.4666666666667,45,3,"Ict",0.95,37905.6043688508,45997.851137577,6040.97062547581,86.0466722816921,1.82548292403372,82.6443686739203,89.0580923246729,86.6474847400619,3.39355110909344,82.3373538956583,86.0466722816921,10.5428542526675,0.176413409580388,1,41085.1215730967,0,2
60,961,0.8210197710718,31.2539021852237,41,3,"Information Technology/Software",0.95,51217.9592149344,64153.8984942146,6747.32102079561,85.9828902765897,1.77010720863358,80.5365051580053,91.2101958851727,83.3592279764521,2.58332183386677,75.5586312051311,85.9828902765897,10.8438455154403,0.119676305360844,1,45880.1052577289,1,3
61,65,0.846153846153846,32.4,55,3,"Networks",0.95,35802.4273972515,45032.0632567657,4868.66205729276,85.7908436532712,1.73145936246755,81.43067030367,89.1960472486439,84.074250507488,3.21301374429642,78.5217381488268,85.7908436532712,10.4857709744827,0.189945181919978,1,35766.6987323413,1,2
62,19,0.578947368421053,30,33,3,"Programmer",0.95,40290.1162877106,52055.9836114895,4569.85465108053,85.6011083283801,1.92731402703748,81.4822772910054,89.2777030798231,83.3513324392243,2.1033723532457,80.4300323299027,85.6011083283801,10.6038614644486,0.169388866795915,1,36159.5943344006,1,2
63,247,0.797570850202429,32.668016194332,47,3,"Technical/Digital",0.95,31181.369964035,39066.2513098655,4044.06425716968,86.0410142416956,1.9351211956426,80.8174318557041,90.7170717205401,83.0825596331681,2.33958607811639,76.4291680410399,86.0410142416956,10.3475760789152,0.213710096683052,1,35175.5074093174,1,2
64,294,0.928571428571429,35.2312925170068,44,4,"Chef",NA,29535.7936588798,37123.4199033953,3887.20856557931,73.0678668334344,1.350082042632,69.3495007527212,76.489668301638,75.1519243346001,9.13472284518832,62.2186253795588,73.0678668334344,10.2933581511893,0.358248687017493,1,33766.1595997628,1,1
65,20,0.85,35.15,44,4,"Cook",NA,25973.8196927729,30028.116386932,3842.11340079182,73.1909984397408,1.3075292226487,70.5518974726593,75.2342332939957,71.7366719005713,6.77333252483055,64.8356062156831,73.1909984397408,10.1648443748108,0.38148162516939,1,21542.2546773408,1,1
66,4,0.5,36.5,40,4,"Waiter",NA,18002.2913745732,18023.4680979941,28.5521371973734,67.833353063313,0.834831873629105,66.93586749344,68.7141265472641,68.1358085291929,2.78150781616115,64.2997211154411,67.833353063313,9.79825432736392,0.506809444134926,0,18028.3549863486,1,1
67,14,0.357142857142857,31.2857142857143,35,5,"Actuarial",0,51823.3283783095,65053.5623907187,7460.04035306355,83.8258548417732,1.35782918805135,80.2462723348272,85.2957396693045,55.0838675913534,14.9259407380992,44.4388152704086,83.8258548417732,10.8555956816619,0.139748901448174,1,40589.2472871564,1,3
68,134,0.805970149253731,30.5223880597015,48,5,"Farming/Agricultural",0,22434.4424526778,28041.9742370197,2916.41439630509,69.9053948165253,1.22623731991223,66.9500478043051,73.3176640404918,51.9036277111794,10.1317118863419,38.6135106974078,69.9053948165253,10.0183526664266,0.443404197989211,0,24744.729039257,1,1
69,8,0.625,27.75,30,5,"Fishing",0,31406.6026191972,40029.4042660889,3824.52269588665,70.1909888450728,0.673425213321451,69.0805900680545,70.9437382393601,79.4704265011158,18.9569354112019,48.346404246518,70.1909888450728,10.3547734242885,0.376296850603805,1,27894.8249466381,1,1
70,236,0.949152542372881,34.7923728813559,41,5,"Meat/Butcher",0,26102.745091846,33059.9221583967,3444.2258766333,60.074240025892,1.29329612496183,55.8793637824662,63.1610452200818,51.2335568254179,6.91454628223417,42.0479175877624,60.074240025892,10.169795763713,0.516222619719706,0,25713.2453588963,0,1
71,87,0.758620689655172,35.2068965517241,63,6,"Academic/Teaching",0.9,56120.3289022072,69073.6756068663,7693.46124932262,95.020723505173,0.97390497835359,93.06099560772,97.4854861497232,93.4990380766833,3.20462460038769,87.4187579145983,95.020723505173,10.9352533948943,0.00875437793960421,1,53511.9022170594,1,3
72,15,0.2,27.3333333333333,31,6,"Content",0.9,33059.2553706258,40042.4100015132,4562.71334682192,95.4810109081026,0.977806490747171,92.9834365592075,97.0577366578053,94.4674765806376,2.47307317401135,90.6214447735111,95.4810109081026,10.4060568475468,0.104906989564745,1,28743.6437684532,0,3
73,18,0.5,25.3333333333333,38,6,"Intern",0.9,23038.008083147,23083.9009352068,23.5668014792693,94.6999347535875,0.739246624614519,93.6945183842168,96.3157700080085,94.2286251879076,3.07343808089685,89.3445477846431,94.6999347535875,10.0449006563479,0.18185668066284,1,23010.2412427846,0,2
74,119,0.596638655462185,29.1596638655462,33,6,"Postgraduate",0.9,20881.976979644,20938.1694426595,24.110126503511,94.9315162378917,1.12897198583939,92.3051069137539,97.6400249176203,90.1341058524864,0.975578363850339,87.4129493050945,94.9315162378917,9.94664172044757,0.198198385534083,1,20859.7919416602,1,2
75,18,0.5,30.7222222222222,38,6,"R&D",0.9,45120.0748039492,53049.0086784906,6695.56351195038,95.2727805098734,0.839073116634615,93.8173623522295,96.5919888529346,94.9750459162216,2.0195904780286,91.8934280242169,95.2727805098734,10.7170825440595,0.0477506243315959,1,55174.9307284899,1,3
76,64,0.640625,32.1875,45,6,"Researcher",0.9,38042.2650991185,46073.8027322295,5434.35501268964,95.1054243009457,0.948069300970188,92.714520817041,97.9764415801827,94.0775795353701,2.56014404099359,88.7778044453438,95.1054243009457,10.546453060079,0.0820196546364751,1,34961.8595124493,0,3
77,59,0.694915254237288,32.9322033898305,40,7,"Business",0.8,41252.7930000197,53034.5942669437,5028.44639973116,73.8028764925654,1.37048703967922,71.0825623161345,77.1637506400875,80.2371287707768,3.25779914467772,74.6178739407423,73.8028764925654,10.6274740985621,0.286931908912849,1,46507.9436104486,1,1
78,31,0.741935483870968,31.5806451612903,37,7,"Customer Service",0,31439.004684114,40051.1493549303,4061.1095012737,73.8162658687238,1.09892493854406,70.7063380833556,75.6802213404562,80.3377696269315,3.3245983962376,75.8791401775657,73.8162658687238,10.3558045884121,0.338598845836573,1,32874.4247699712,1,1
79,15,0.933333333333333,39,47,7,"Driver",0,35092.3294568229,43050.1424298191,5157.35725446976,58.6605043887257,2.03734645887111,55.3629010357838,63.3975082399546,81.3757525776663,4.38841944478281,73.9410794040217,58.6605043887257,10.4657378515783,0.474412837481376,0,51352.5355625149,1,1
80,5,0.8,48.2,53,7,"Hgv Driver",0,32312.3507604916,39993.6473966293,4577.66487793153,58.1682923867417,1.09553195096551,57.1067135423308,59.4427106894624,82.3938252670742,0.977782488787618,81.2013387181433,58.1682923867417,10.3832048126093,0.495242945738695,0,31368.387949168,1,1
81,60,0.533333333333333,31.7166666666667,48,7,"Marketing",0.8,41455.3296913129,52034.2598368154,5607.96425515129,74.2689585390221,1.47082877555426,70.5953985577074,77.8672045119156,80.7135228058014,3.45242233923028,74.2786741062003,74.2689585390221,10.6323717335114,0.281176618788277,1,38640.6483973493,0,1
82,5,0.6,36.4,37,7,"Proprietor",0.6,45856.8703197112,48826.3697491842,2694.4719185045,74.6671240864314,1.80442316030808,71.8389912062893,76.5202304720068,80.5501163340859,3.57179095850915,75.1849303625503,74.6671240864314,10.7332803098553,0.257815281859166,1,41728.9173702329,1,1
83,80,0.7125,34.875,57,7,"Sales",0.6,37581.2929674716,46050.7908501827,5430.37174259379,73.9627134055511,1.38994851174424,71.038747043452,78.5919860637796,81.0909538881437,4.21467875022987,71.4411142575199,73.9627134055511,10.5342616781093,0.3030534348046,1,28005.1676995915,1,1
84,38,0.815789473684211,36.5,43,7,"Service Delivery",0,30804.6263708908,38043.4012770534,4009.40698521304,58.3878534906812,1.22011212173197,55.5066561901484,60.7519093607666,80.345879890629,2.68710080384919,73.8048355375076,58.3878534906812,10.3354201645289,0.502083906935068,0,31224.0996672582,1,1
85,6,0.666666666666667,39,50,7,"Truck Driver",0,34406.8247970016,40004.6425979693,6123.2521044161,58.2330825582155,1.80993133852051,56.3446392855411,61.0843647274239,79.8779066712843,1.88427576596577,77.7945820481092,58.2330825582155,10.4460102189454,0.48259618531495,0,28167.4840610692,1,1
86,40,0.95,35.775,50,8,"Aviation",0,40997.2530570086,50035.7789108859,5545.82508251852,70.9650427233833,1.41726042478214,68.118762111105,73.7988743308916,82.0881762449103,4.44680605247844,74.1026407804619,70.9650427233833,10.6212603448324,0.317472557020428,1,36684.589783524,1,1
87,10,0.6,33.3,37,8,"Locum",0,42400.4821255994,50085.2903384827,6732.97953264517,70.6682993916406,1.79538053647137,67.7827451081678,73.8356054849664,85.5195431422999,5.0827670468008,76.8830517071858,70.6682993916406,10.6549150120422,0.314124487592204,1,41724.0899927594,0,1
88,15,0.533333333333333,32.2,41,9,"Legal",0.05,49750.265555651,60012.9663981054,7696.81292009871,93.9166021610473,1.32828548041445,90.7304089505618,95.3542972598411,89.9278370984701,1.60020934826957,86.1811223701639,93.9166021610473,10.8147710803745,0.0431509869922859,1,50155.8637642566,1,3
89,8,0.625,33.375,41,9,"Regulatory Affairs",0.05,44254.1921742462,47226.7330710826,2449.52295555388,93.5432413923615,1.02405166288764,92.1379001285973,95.5414309602495,89.1624727276597,1.20550343383067,86.6709615558491,93.5432413923615,10.6977053843497,0.0693367807396634,1,45473.7580044595,1,3
90,4,1,32,38,9,"Security Guard",0.05,22002.8137423281,22015.0984954294,11.1224633270159,62.1518697047143,1.05037085562493,61.2543923027616,63.6178745691895,91.4468540385144,3.09246773904814,87.9970625905947,62.1518697047143,9.99892562154083,0.527314476703748,0,22008.4732730083,1,1
1,4,0.5,31.75,34,0,"Care Worker",0.9,25645.856594283,27000.4997848529,2681.44734510721,77.5080741985466,0.918193183343274,76.6661303286653,78.4741129245104,94.4028064367314,2.31060071506077,91.7612473286017,77.5080741985466,10.1521373012653,0.339247151515895,1,28805.5791799282,1,1
2,8,0.625,36.5,46,0,"Dental",1,66362.6379225432,83983.5841835721,10863.3903146625,94.3488701072087,1.10143947522554,93.0842556967453,95.7818431778001,94.7726386065869,3.43449904047803,88.0600734050366,94.3488701072087,11.1028894952103,0.005,1,58834.0930325088,1,3
3,127,0.590551181102362,34.4645669291339,55,0,"Doctor",1,108259.73105148,134107.055421185,14792.1829045819,95.2377674080725,1.69480697269889,91.459523721659,100.56426291711,91.9659879154325,2.85238953034693,87.9368698770661,95.2377674080725,11.5922885360645,0.005,1,135465.04665924,1,3
4,37,0.810810810810811,37.4324324324324,57,0,"General Practitioner",1,87718.4368840492,111076.9102046,11963.4789634025,90.2391749755778,1.60461609532165,86.9022692943568,92.9099775479436,91.6811901981267,3.02937802555424,88.3135722712671,90.2391749755778,11.3818873829938,0.005,1,83851.4694251367,1,3
5,18,0.722222222222222,33.2222222222222,41,0,"Health",1,48923.9909818406,64002.9719127992,5815.28672849153,94.8456985552263,1.33137082178159,91.7547402640151,97.0001716799336,92.5079967883557,2.52360272381164,88.0495072967776,94.8456985552263,10.7980231682773,0.0367337361968341,1,59695.6275927101,1,3
6,658,0.668693009118541,33.0531914893617,49,0,"Medical",1,28156.3833904629,35075.0309805004,3804.61636732177,95.00737859051,1.44188754618598,91.0635814673961,99.4118920263815,91.3046823051116,2.59004238151621,86.9361092235446,95.00737859051,10.2455293712876,0.140417885985831,1,27629.2956333322,1,3
7,2206,0.190843155031732,32.5938349954669,54,0,"Nursing",0.9,35865.1946508633,45103.3706950915,4693.34880968875,75.0372613083871,1.42697747988999,70.2522191530373,80.3839833926321,94.2028352324465,2.67431427303003,87.0594116358404,75.0372613083871,10.4875225958667,0.300850675985252,1,29142.0203652929,0,1
